"Address","Content","Status Code","Status","Indexability","Indexability Status","Title 1","Title 1 Length","Title 1 Pixel Width","Meta Description 1","Meta Description 1 Length","Meta Description 1 Pixel Width","Meta Keyword 1","Meta Keywords 1 Length","H1-1","H1-1 length","H1-2","H1-2 length","H2-1","H2-1 length","H2-2","H2-2 length","Meta Robots 1","X-Robots-Tag 1","Meta Refresh 1","Canonical Link Element 1","rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1","Size (bytes)","Word Count","Text Ratio","Crawl Depth","Link Score","Inlinks","Unique Inlinks","% of Total","Outlinks","Unique Outlinks","External Outlinks","Unique External Outlinks","Closest Similarity Match","No. Near Duplicates","Spelling Errors","Grammar Errors","Hash","Response Time","Last Modified","Redirect URL","Redirect Type","URL Encoded Address"
"http://chanakyanetstudy.com/","text/html; charset=UTF-8","200","OK","Indexable","","Chanakyanetstudy Forum","22","223","","0","0","","0","Chanakyanetstudy Forum","22","","0","27000+ hours of interactive learning!","37","Benefited 50,20,000 students","28","","","","http://chanakyanetstudy.com/","","","","","37007","357","6.769","0","","25","7","100.000","18","12","1","1","","","","","e0694613b187e9232d86ab95ae0412b9","0.982","","","","http://chanakyanetstudy.com/"
"http://chanakyanetstudy.com/wp-content/themes/prism/assets/images/img1.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","29466","0","0.000","1","","0","0","0.000","0","0","0","0","","","","","","0.566","Mon, 17 Aug 2015 02:52:50 GMT","","","http://chanakyanetstudy.com/wp-content/themes/prism/assets/images/img1.jpg"
"http://chanakyanetstudy.com/wp-includes/js/jquery/jquery.js?ver=1.12.4","application/javascript","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","33766","0","0.000","1","","0","0","0.000","0","0","0","0","","","","","","0.582","Mon, 23 May 2016 19:30:30 GMT","","","http://chanakyanetstudy.com/wp-includes/js/jquery/jquery.js?ver=1.12.4"
"http://chanakyanetstudy.com/wp-content/plugins/contact-form-7/includes/js/jquery.form.min.js?ver=3.51.0-2014.06.20","application/javascript","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","5860","0","0.000","1","","0","0","0.000","0","0","0","0","","","","","","0.588","Tue, 18 Apr 2017 12:00:39 GMT","","","http://chanakyanetstudy.com/wp-content/plugins/contact-form-7/includes/js/jquery.form.min.js?ver=3.51.0-2014.06.20"
"http://chanakyanetstudy.com/wp-content/uploads/flash/EM_Demo_(History)/Page_02.swf","application/x-shockwave-flash","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","3268140","0","0.000","1","","1","1","14.290","0","0","0","0","","","","","","0.650","Sun, 31 Jan 2016 08:53:14 GMT","","","http://chanakyanetstudy.com/wp-content/uploads/flash/EM_Demo_(History)/Page_02.swf"
"http://chanakyanetstudy.com/wp-content/themes/prism/style.css?ver=4.6.12","text/css","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","13915","0","0.000","1","","0","0","0.000","0","0","0","0","","","","","","0.508","Mon, 17 Aug 2015 02:52:50 GMT","","","http://chanakyanetstudy.com/wp-content/themes/prism/style.css?ver=4.6.12"
"http://chanakyanetstudy.com/features/","text/html; charset=UTF-8","200","OK","Indexable","","Features | Chanakyanetstudy Forum","33","319","","0","0","","0","Chanakyanetstudy Forum","22","Features","8","","0","","0","","","","http://chanakyanetstudy.com/features/","","","","","25088","214","5.704","1","","8","7","100.000","11","8","1","1","","","","","7fe6794221d78e4d6e3e3a3c3be9d235","1.064","","","","http://chanakyanetstudy.com/features/"
"http://chanakyanetstudy.com/wp-content/themes/prism/assets/images/img2.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","25852","0","0.000","1","","0","0","0.000","0","0","0","0","","","","","","1.754","Mon, 17 Aug 2015 02:52:50 GMT","","","http://chanakyanetstudy.com/wp-content/themes/prism/assets/images/img2.jpg"
"http://chanakyanetstudy.com/course-content/","text/html; charset=UTF-8","200","OK","Indexable","","Course Content | Chanakyanetstudy Forum","39","378","","0","0","","0","Chanakyanetstudy Forum","22","Course Content","14","","0","","0","","","","http://chanakyanetstudy.com/course-content/","","","","","24686","100","2.605","1","","8","7","100.000","16","13","1","1","","","","","1ca5094337b31d288fde0240b3fc7901","1.845","","","","http://chanakyanetstudy.com/course-content/"
"http://chanakyanetstudy.com/wp-content/themes/prism-child/bootstrap/js/bootstrap.min.js?ver=4.6.12","application/javascript","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","9884","0","0.000","1","","0","0","0.000","0","0","0","0","","","","","","1.553","Sun, 13 Nov 2016 18:49:16 GMT","","","http://chanakyanetstudy.com/wp-content/themes/prism-child/bootstrap/js/bootstrap.min.js?ver=4.6.12"
"http://chanakyanetstudy.com/wp-content/plugins/contact-form-7/includes/css/styles.css?ver=4.7","text/css","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","634","0","0.000","1","","0","0","0.000","0","0","0","0","","","","","","1.262","Tue, 18 Apr 2017 12:00:39 GMT","","","http://chanakyanetstudy.com/wp-content/plugins/contact-form-7/includes/css/styles.css?ver=4.7"
"http://chanakyanetstudy.com/wp-content/themes/prism-child/js/child-jquery.js?ver=4.6.12","application/javascript","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","142","0","0.000","1","","0","0","0.000","0","0","0","0","","","","","","1.674","Sun, 13 Nov 2016 20:43:24 GMT","","","http://chanakyanetstudy.com/wp-content/themes/prism-child/js/child-jquery.js?ver=4.6.12"
"http://chanakyanetstudy.com/wp-content/themes/prism-child/style.css?ver=1.0.3.1478366000","text/css","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","1092","0","0.000","1","","0","0","0.000","0","0","0","0","","","","","","1.466","Tue, 18 Apr 2017 12:00:20 GMT","","","http://chanakyanetstudy.com/wp-content/themes/prism-child/style.css?ver=1.0.3.1478366000"
"http://chanakyanetstudy.com/wp-content/plugins/contact-form-7/includes/js/scripts.js?ver=4.7","application/javascript","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","3667","0","0.000","1","","0","0","0.000","0","0","0","0","","","","","","1.465","Tue, 18 Apr 2017 12:00:39 GMT","","","http://chanakyanetstudy.com/wp-content/plugins/contact-form-7/includes/js/scripts.js?ver=4.7"
"http://chanakyanetstudy.com/wp-content/themes/prism/assets/js/jquery.slicknav.min.js?ver=4.6.12","application/javascript","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","1869","0","0.000","1","","0","0","0.000","0","0","0","0","","","","","","1.331","Mon, 17 Aug 2015 02:52:50 GMT","","","http://chanakyanetstudy.com/wp-content/themes/prism/assets/js/jquery.slicknav.min.js?ver=4.6.12"
"http://chanakyanetstudy.com/wp-includes/js/wp-embed.min.js?ver=4.6.12","application/javascript","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","750","0","0.000","1","","0","0","0.000","0","0","0","0","","","","","","1.514","Tue, 02 Aug 2016 06:14:10 GMT","","","http://chanakyanetstudy.com/wp-includes/js/wp-embed.min.js?ver=4.6.12"
"http://chanakyanetstudy.com/wp-content/uploads/2016/11/Page_03.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","25728","0","0.000","1","","0","0","0.000","0","0","0","0","","","","","","0.893","Mon, 14 Nov 2016 18:09:40 GMT","","","http://chanakyanetstudy.com/wp-content/uploads/2016/11/Page_03.jpg"
"http://chanakyanetstudy.com/feedbacks/","text/html; charset=UTF-8","200","OK","Indexable","","Feedback | Chanakyanetstudy Forum","33","328","","0","0","","0","Chanakyanetstudy Forum","22","Feedback","8","","0","","0","","","","http://chanakyanetstudy.com/feedbacks/","","","","","28994","76","2.290","1","","8","7","100.000","11","8","1","1","","","","","73ba6ffd7d6ecc9457c5eda79f14df7f","0.666","","","","http://chanakyanetstudy.com/feedbacks/"
"http://chanakyanetstudy.com/wp-content/themes/prism/assets/js/custom-scripts.js?ver=1.0","application/javascript","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","574","0","0.000","1","","0","0","0.000","0","0","0","0","","","","","","0.665","Mon, 17 Aug 2015 02:52:50 GMT","","","http://chanakyanetstudy.com/wp-content/themes/prism/assets/js/custom-scripts.js?ver=1.0"
"http://chanakyanetstudy.com/wp-content/uploads/flash/EM_Demo_(Geography)/Page_01.swf","application/x-shockwave-flash","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","1132484","0","0.000","1","","4","3","42.860","0","0","0","0","","","","","","0.722","Sun, 31 Jan 2016 08:53:11 GMT","","","http://chanakyanetstudy.com/wp-content/uploads/flash/EM_Demo_(Geography)/Page_01.swf"
"http://chanakyanetstudy.com/wp-content/uploads/flash/EM_Demo_(Math)/Geom/Page_03.swf","application/x-shockwave-flash","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","2593958","0","0.000","1","","3","2","28.570","0","0","0","0","","","","","","0.730","Fri, 09 Aug 2013 15:13:22 GMT","","","http://chanakyanetstudy.com/wp-content/uploads/flash/EM_Demo_(Math)/Geom/Page_03.swf"
"http://chanakyanetstudy.com/wp-content/uploads/2016/11/Page_07.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","20184","0","0.000","1","","0","0","0.000","0","0","0","0","","","","","","0.534","Mon, 14 Nov 2016 18:09:42 GMT","","","http://chanakyanetstudy.com/wp-content/uploads/2016/11/Page_07.jpg"
"http://chanakyanetstudy.com/wp-content/uploads/2016/11/Page_01-1.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","20122","0","0.000","1","","0","0","0.000","0","0","0","0","","","","","","0.510","Mon, 14 Nov 2016 18:09:37 GMT","","","http://chanakyanetstudy.com/wp-content/uploads/2016/11/Page_01-1.jpg"
"http://chanakyanetstudy.com/wp-content/themes/prism-child/bootstrap/css/bootstrap-theme.min.css?ver=1.0.3.1478366000","text/css","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","2833","0","0.000","1","","0","0","0.000","0","0","0","0","","","","","","0.538","Sun, 13 Nov 2016 18:49:04 GMT","","","http://chanakyanetstudy.com/wp-content/themes/prism-child/bootstrap/css/bootstrap-theme.min.css?ver=1.0.3.1478366000"
"http://chanakyanetstudy.com/about-us/","text/html; charset=UTF-8","200","OK","Indexable","","About Us | Chanakyanetstudy Forum","33","321","","0","0","","0","Chanakyanetstudy Forum","22","About Us","8","","0","","0","","","","http://chanakyanetstudy.com/about-us/","","","","","24441","226","5.982","1","","8","7","100.000","11","8","1","1","","","","","c86d34da7247bdae4785cedc9a9ce710","0.647","","","","http://chanakyanetstudy.com/about-us/"
"http://chanakyanetstudy.com/wp-content/themes/prism/assets/images/slider2.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","149965","0","0.000","1","","0","0","0.000","0","0","0","0","","","","","","0.721","Mon, 17 Aug 2015 02:52:50 GMT","","","http://chanakyanetstudy.com/wp-content/themes/prism/assets/images/slider2.jpg"
"http://chanakyanetstudy.com/wp-content/themes/prism/assets/js/jquery.flexslider-min.js?ver=4.6.12","application/javascript","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","6267","0","0.000","1","","0","0","0.000","0","0","0","0","","","","","","1.083","Mon, 17 Aug 2015 02:52:50 GMT","","","http://chanakyanetstudy.com/wp-content/themes/prism/assets/js/jquery.flexslider-min.js?ver=4.6.12"
"http://chanakyanetstudy.com/product-demo/","text/html; charset=UTF-8","200","OK","Indexable","","Products Demo | Chanakyanetstudy Forum","38","377","","0","0","","0","Chanakyanetstudy Forum","22","Products Demo","13","","0","","0","","","","http://chanakyanetstudy.com/product-demo/","","","","","48987","201","3.093","1","","11","7","100.000","133","66","1","1","","","","","af49da276635ee748d5962d969d898d8","1.313","","","","http://chanakyanetstudy.com/product-demo/"
"http://chanakyanetstudy.com/wp-content/themes/prism/assets/css/flexslider.css?ver=1.0","text/css","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","1880","0","0.000","1","","0","0","0.000","0","0","0","0","","","","","","1.924","Mon, 17 Aug 2015 02:52:50 GMT","","","http://chanakyanetstudy.com/wp-content/themes/prism/assets/css/flexslider.css?ver=1.0"
"http://chanakyanetstudy.com/wp-content/plugins/popup-maker/assets/css/site.min.css?ver=1.5.8","text/css","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","1076","0","0.000","1","","0","0","0.000","0","0","0","0","","","","","","1.763","Tue, 18 Apr 2017 12:00:40 GMT","","","http://chanakyanetstudy.com/wp-content/plugins/popup-maker/assets/css/site.min.css?ver=1.5.8"
"http://chanakyanetstudy.com/wp-content/themes/prism/assets/js/jquery.smint.js?ver=4.6.12","application/javascript","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","1727","0","0.000","1","","0","0","0.000","0","0","0","0","","","","","","1.699","Mon, 17 Aug 2015 02:52:50 GMT","","","http://chanakyanetstudy.com/wp-content/themes/prism/assets/js/jquery.smint.js?ver=4.6.12"
"http://chanakyanetstudy.com/wp-content/uploads/2017/04/chanakya_logo.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","3004","0","0.000","1","","0","0","0.000","0","0","0","0","","","","","","1.530","Tue, 18 Apr 2017 11:19:38 GMT","","","http://chanakyanetstudy.com/wp-content/uploads/2017/04/chanakya_logo.jpg"
"http://chanakyanetstudy.com/wp-content/themes/prism/assets/images/slider1.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","85329","0","0.000","1","","0","0","0.000","0","0","0","0","","","","","","1.110","Mon, 17 Aug 2015 02:52:50 GMT","","","http://chanakyanetstudy.com/wp-content/themes/prism/assets/images/slider1.jpg"
"http://chanakyanetstudy.com/wp-content/themes/prism/assets/js/modernizr-2.7.1-min.js?ver=2.7.1","application/javascript","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","6190","0","0.000","1","","0","0","0.000","0","0","0","0","","","","","","0.658","Mon, 17 Aug 2015 02:52:50 GMT","","","http://chanakyanetstudy.com/wp-content/themes/prism/assets/js/modernizr-2.7.1-min.js?ver=2.7.1"
"http://chanakyanetstudy.com/wp-content/themes/prism/assets/css/font-awesome.min.css?ver=4.0.3","text/css","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","4011","0","0.000","1","","0","0","0.000","0","0","0","0","","","","","","1.143","Mon, 17 Aug 2015 02:52:50 GMT","","","http://chanakyanetstudy.com/wp-content/themes/prism/assets/css/font-awesome.min.css?ver=4.0.3"
"http://chanakyanetstudy.com/chanakya-e-learning/user/","text/html; charset=UTF-8","404","Not Found","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","0","0","0.000","1","","7","7","100.000","0","0","0","0","","","","","","1.741","","","","http://chanakyanetstudy.com/chanakya-e-learning/user/"
"http://chanakyanetstudy.com/wp-content/uploads/flash/EM_Demo_(Science)/Page_07.swf","application/x-shockwave-flash","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","4522061","0","0.000","1","","3","2","28.570","0","0","0","0","","","","","","1.184","Sun, 31 Jan 2016 08:53:18 GMT","","","http://chanakyanetstudy.com/wp-content/uploads/flash/EM_Demo_(Science)/Page_07.swf"
"http://chanakyanetstudy.com/wp-content/uploads/2016/11/Page_2.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","26032","0","0.000","1","","0","0","0.000","0","0","0","0","","","","","","0.551","Mon, 14 Nov 2016 18:09:05 GMT","","","http://chanakyanetstudy.com/wp-content/uploads/2016/11/Page_2.jpg"
"http://chanakyanetstudy.com/wp-content/themes/prism-child/bootstrap/css/bootstrap.min.css?ver=1.0.3.1478366000","text/css","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","19801","0","0.000","1","","0","0","0.000","0","0","0","0","","","","","","0.535","Sun, 13 Nov 2016 18:48:54 GMT","","","http://chanakyanetstudy.com/wp-content/themes/prism-child/bootstrap/css/bootstrap.min.css?ver=1.0.3.1478366000"
"http://chanakyanetstudy.com/wp-content/themes/prism-child/js/jquery.carousel.js?ver=4.6.12","application/javascript","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","14166","0","0.000","1","","0","0","0.000","0","0","0","0","","","","","","0.542","Mon, 14 Nov 2016 05:33:44 GMT","","","http://chanakyanetstudy.com/wp-content/themes/prism-child/js/jquery.carousel.js?ver=4.6.12"
"http://chanakyanetstudy.com/wp-includes/js/jquery/jquery-migrate.min.js?ver=1.4.1","application/javascript","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","4014","0","0.000","1","","0","0","0.000","0","0","0","0","","","","","","0.570","Fri, 20 May 2016 16:41:28 GMT","","","http://chanakyanetstudy.com/wp-includes/js/jquery/jquery-migrate.min.js?ver=1.4.1"
"http://chanakyanetstudy.com/wp-content/uploads/flash/EM_Demo_(History)/Page_07.swf","application/x-shockwave-flash","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","6609239","0","0.000","2","","1","1","14.290","0","0","0","0","","","","","","0.639","Sun, 31 Jan 2016 08:53:14 GMT","","","http://chanakyanetstudy.com/wp-content/uploads/flash/EM_Demo_(History)/Page_07.swf"
"http://chanakyanetstudy.com/wp-content/uploads/flash/EM_Demo_(Science)/Page_07.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","20184","0","0.000","2","","0","0","0.000","0","0","0","0","","","","","","0.710","Sun, 31 Jan 2016 08:53:18 GMT","","","http://chanakyanetstudy.com/wp-content/uploads/flash/EM_Demo_(Science)/Page_07.jpg"
"http://chanakyanetstudy.com/wp-content/uploads/flash/MM_Demo_(Science)/Page_16.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","18641","0","0.000","2","","0","0","0.000","0","0","0","0","","","","","","0.722","Sun, 31 Jan 2016 08:53:13 GMT","","","http://chanakyanetstudy.com/wp-content/uploads/flash/MM_Demo_(Science)/Page_16.jpg"
"http://chanakyanetstudy.com/wp-content/uploads/flash/EM_Demo_(Geography)/Page_05.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","25820","0","0.000","2","","0","0","0.000","0","0","0","0","","","","","","0.545","Sun, 31 Jan 2016 08:53:10 GMT","","","http://chanakyanetstudy.com/wp-content/uploads/flash/EM_Demo_(Geography)/Page_05.jpg"
"http://chanakyanetstudy.com/wp-content/uploads/flash/MM_Demo_(Science)/Page_08.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","25247","0","0.000","2","","0","0","0.000","0","0","0","0","","","","","","0.542","Sun, 31 Jan 2016 08:53:13 GMT","","","http://chanakyanetstudy.com/wp-content/uploads/flash/MM_Demo_(Science)/Page_08.jpg"
"http://chanakyanetstudy.com/wp-content/uploads/flash/MM_Demo_(History)/Page_05.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","28306","0","0.000","2","","0","0","0.000","0","0","0","0","","","","","","0.591","Sun, 31 Jan 2016 08:53:18 GMT","","","http://chanakyanetstudy.com/wp-content/uploads/flash/MM_Demo_(History)/Page_05.jpg"
"http://chanakyanetstudy.com/wp-content/uploads/flash/EM_Demo_(Science)/Physics/Page_02.swf","application/x-shockwave-flash","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","927062","0","0.000","2","","2","1","14.290","0","0","0","0","","","","","","0.525","Fri, 09 Aug 2013 15:22:39 GMT","","","http://chanakyanetstudy.com/wp-content/uploads/flash/EM_Demo_(Science)/Physics/Page_02.swf"
"http://chanakyanetstudy.com/wp-content/uploads/flash/EM_Demo_(Math)/Algebra/Page_03.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","20089","0","0.000","2","","0","0","0.000","0","0","0","0","","","","","","0.530","Fri, 09 Aug 2013 15:08:41 GMT","","","http://chanakyanetstudy.com/wp-content/uploads/flash/EM_Demo_(Math)/Algebra/Page_03.jpg"
"http://chanakyanetstudy.com/wp-content/uploads/flash/MM_Demo_(Science)/Page_19.swf","application/x-shockwave-flash","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","1277796","0","0.000","2","","2","1","14.290","0","0","0","0","","","","","","0.525","Sun, 31 Jan 2016 08:53:12 GMT","","","http://chanakyanetstudy.com/wp-content/uploads/flash/MM_Demo_(Science)/Page_19.swf"
"http://chanakyanetstudy.com/wp-content/uploads/flash/MM_Demo_(Geography)/Page_01.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","23672","0","0.000","2","","0","0","0.000","0","0","0","0","","","","","","0.854","Sun, 31 Jan 2016 08:53:15 GMT","","","http://chanakyanetstudy.com/wp-content/uploads/flash/MM_Demo_(Geography)/Page_01.jpg"
"http://chanakyanetstudy.com/products/","text/html; charset=UTF-8","200","OK","Indexable","","Products | Chanakyanetstudy Forum","33","319","","0","0","","0","Chanakyanetstudy Forum","22","Products","8","","0","","0","","","","http://chanakyanetstudy.com/products/","","","","","98294","293","1.925","1","","8","7","100.000","11","8","1","1","","","","","ef1d26c413a76d3eec0ae494c44f9583","1.804","","","","http://chanakyanetstudy.com/products/"
"http://chanakyanetstudy.com/wp-content/uploads/flash/EM_Demo_(Math)/Algebra/Page_11.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","21970","0","0.000","2","","0","0","0.000","0","0","0","0","","","","","","0.823","Fri, 09 Aug 2013 15:10:03 GMT","","","http://chanakyanetstudy.com/wp-content/uploads/flash/EM_Demo_(Math)/Algebra/Page_11.jpg"
"http://chanakyanetstudy.com/wp-content/uploads/flash/EM_Demo_(History)/Page_5.swf","text/html; charset=UTF-8","404","Not Found","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","0","0","0.000","2","","2","1","14.290","0","0","0","0","","","","","","1.145","","","","http://chanakyanetstudy.com/wp-content/uploads/flash/EM_Demo_(History)/Page_5.swf"
"http://chanakyanetstudy.com/wp-content/uploads/flash/EM_Demo_(Science)/Physics/Page_08.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","24750","0","0.000","2","","0","0","0.000","0","0","0","0","","","","","","0.593","Fri, 09 Aug 2013 15:22:42 GMT","","","http://chanakyanetstudy.com/wp-content/uploads/flash/EM_Demo_(Science)/Physics/Page_08.jpg"
"http://chanakyanetstudy.com/wp-content/uploads/flash/EM_Demo_(Geography)/Page_06.swf","application/x-shockwave-flash","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","2384148","0","0.000","2","","2","1","14.290","0","0","0","0","","","","","","0.624","Sun, 31 Jan 2016 08:53:11 GMT","","","http://chanakyanetstudy.com/wp-content/uploads/flash/EM_Demo_(Geography)/Page_06.swf"
"http://chanakyanetstudy.com/wp-content/uploads/flash/EM_Demo_(Math)/Geom/Page_01.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","25294","0","0.000","2","","0","0","0.000","0","0","0","0","","","","","","0.612","Fri, 09 Aug 2013 15:11:46 GMT","","","http://chanakyanetstudy.com/wp-content/uploads/flash/EM_Demo_(Math)/Geom/Page_01.jpg"
"http://chanakyanetstudy.com/wp-content/uploads/flash/MM_Demo_(Science)/Page_17.swf","application/x-shockwave-flash","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","1325386","0","0.000","2","","2","1","14.290","0","0","0","0","","","","","","0.672","Sun, 31 Jan 2016 08:53:11 GMT","","","http://chanakyanetstudy.com/wp-content/uploads/flash/MM_Demo_(Science)/Page_17.swf"
"http://chanakyanetstudy.com/wp-content/uploads/flash/MM_Demo_(Science)/Page_25.swf","application/x-shockwave-flash","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","2003575","0","0.000","2","","2","1","14.290","0","0","0","0","","","","","","0.589","Sun, 31 Jan 2016 08:53:13 GMT","","","http://chanakyanetstudy.com/wp-content/uploads/flash/MM_Demo_(Science)/Page_25.swf"
"http://chanakyanetstudy.com/wp-content/uploads/flash/EM_Demo_(Geography)/Page_03.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","27240","0","0.000","2","","0","0","0.000","0","0","0","0","","","","","","0.621","Sun, 31 Jan 2016 08:53:11 GMT","","","http://chanakyanetstudy.com/wp-content/uploads/flash/EM_Demo_(Geography)/Page_03.jpg"
"http://chanakyanetstudy.com/wp-content/uploads/flash/EM_Demo_(History)/Page_2.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","26032","0","0.000","2","","0","0","0.000","0","0","0","0","","","","","","0.642","Sun, 31 Jan 2016 08:53:14 GMT","","","http://chanakyanetstudy.com/wp-content/uploads/flash/EM_Demo_(History)/Page_2.jpg"
"http://chanakyanetstudy.com/wp-content/uploads/flash/MM_Demo_(Science)/Page_14.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","20569","0","0.000","2","","0","0","0.000","0","0","0","0","","","","","","0.540","Sun, 31 Jan 2016 08:53:13 GMT","","","http://chanakyanetstudy.com/wp-content/uploads/flash/MM_Demo_(Science)/Page_14.jpg"
"http://chanakyanetstudy.com/wp-content/uploads/flash/MM_Demo_(Geography)/Page_04.swf","application/x-shockwave-flash","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","2411274","0","0.000","2","","2","1","14.290","0","0","0","0","","","","","","0.561","Sun, 31 Jan 2016 08:53:17 GMT","","","http://chanakyanetstudy.com/wp-content/uploads/flash/MM_Demo_(Geography)/Page_04.swf"
"http://chanakyanetstudy.com/wp-content/uploads/flash/EM_Demo_(Geography)/Page_04.swf","application/x-shockwave-flash","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","6930706","0","0.000","2","","1","1","14.290","0","0","0","0","","","","","","0.528","Sun, 31 Jan 2016 08:53:11 GMT","","","http://chanakyanetstudy.com/wp-content/uploads/flash/EM_Demo_(Geography)/Page_04.swf"
"http://chanakyanetstudy.com/wp-content/uploads/flash/EM_Demo_(Math)/Algebra/Page_12.swf","application/x-shockwave-flash","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","2644462","0","0.000","2","","2","1","14.290","0","0","0","0","","","","","","0.570","Fri, 09 Aug 2013 15:11:38 GMT","","","http://chanakyanetstudy.com/wp-content/uploads/flash/EM_Demo_(Math)/Algebra/Page_12.swf"
