"Address","Content","Status Code","Status","Indexability","Indexability Status","Title 1","Title 1 Length","Title 1 Pixel Width","Meta Description 1","Meta Description 1 Length","Meta Description 1 Pixel Width","Meta Keyword 1","Meta Keywords 1 Length","H1-1","H1-1 length","H2-1","H2-1 length","H2-2","H2-2 length","Meta Robots 1","X-Robots-Tag 1","Meta Refresh 1","Canonical Link Element 1","rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1","Size (bytes)","Word Count","Text Ratio","Crawl Depth","Link Score","Inlinks","Unique Inlinks","% of Total","Outlinks","Unique Outlinks","External Outlinks","Unique External Outlinks","Closest Similarity Match","No. Near Duplicates","Spelling Errors","Grammar Errors","Hash","Response Time","Last Modified","Redirect URL","Redirect Type","URL Encoded Address"
"https://midbrainacademy.in/Speed-Reading-Course.html","text/html","404","Not Found","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","457","0","0.000","2","","156","54","29.670","0","0","0","0","","","","","","0.954","Mon, 13 Apr 2020 16:42:14 GMT","","","https://midbrainacademy.in/Speed-Reading-Course.html"
"https://midbrainacademy.in/Photo-Gallery.html","text/html","200","OK","Indexable","","Midbrain activation videos","26","225","","0","0","","0","Photo Gallery","13","","0","","0","index, dofollow","","","","","","","","47261","131","7.419","2","","114","54","29.670","85","63","5","5","","","","","ef9bb52aa43a24d00c48e3578eca5d0a","0.896","Wed, 11 Mar 2020 02:06:41 GMT","","","https://midbrainacademy.in/Photo-Gallery.html"
"https://www.midbrainacademy.in/blog/nlp-training-franchise-in-west-bengal/index.html","text/html","404","Not Found","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","457","0","0.000","2","","1","1","0.550","0","0","0","0","","","","","","0.947","Mon, 13 Apr 2020 16:42:14 GMT","","","https://www.midbrainacademy.in/blog/nlp-training-franchise-in-west-bengal/index.html"
"https://midbrainacademy.in/Mid-Brain-Basic-Level.html","text/html","200","OK","Indexable","","404 Not Found","13","129","","0","0","","0","Not Found","9","","0","","0","","","","","","","","","315","29","53.651","2","","52","52","28.570","0","0","0","0","","","","","a34ac19f4afae63adc5d2f7bc970c07f","0.935","Wed, 11 Mar 2020 02:06:42 GMT","","","https://midbrainacademy.in/Mid-Brain-Basic-Level.html"
"https://www.midbrainacademy.in/blog/abacus-franchise-chennai/index.html","text/html","404","Not Found","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","457","0","0.000","2","","1","1","0.550","0","0","0","0","","","","","","0.908","Mon, 13 Apr 2020 16:42:14 GMT","","","https://www.midbrainacademy.in/blog/abacus-franchise-chennai/index.html"
"https://www.midbrainacademy.in/blog/start-abacus-business/index.html","text/html","404","Not Found","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","457","0","0.000","2","","1","1","0.550","0","0","0","0","","","","","","0.919","Mon, 13 Apr 2020 16:42:14 GMT","","","https://www.midbrainacademy.in/blog/start-abacus-business/index.html"
"https://midbrainacademy.in/midbrain-activation.html","text/html","200","OK","Indexable","","Welcome to Mid Brain Academy","28","282","","0","0","","0","MidBrain Activation","19","Midbrain Activation Basic Level Course:(Sensory/cognitive System)","65","What are the benefits of Midbrain Activation level courses?","59","","","","","","","","","49550","818","15.813","2","","58","55","30.220","91","63","5","5","","","","","a67b890c0a300b43245f1785aa163763","0.912","Wed, 15 Apr 2020 10:47:54 GMT","","","https://midbrainacademy.in/midbrain-activation.html"
"https://www.midbrainacademy.in/blog/abacus-franchise-delhi/index.html","text/html","404","Not Found","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","457","0","0.000","2","","2","1","0.550","0","0","0","0","","","","","","0.963","Mon, 13 Apr 2020 16:42:14 GMT","","","https://www.midbrainacademy.in/blog/abacus-franchise-delhi/index.html"
"https://www.midbrainacademy.in/midbrain-activation-franchise-in-howrah.php","text/html; charset=iso-8859-1","403","Forbidden","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","318","0","0.000","2","","18","18","9.890","0","0","0","0","","","","","","0.908","","","","https://www.midbrainacademy.in/midbrain-activation-franchise-in-howrah.php"
"https://midbrainacademy.in/midbrain-activation-franchise-in-patna.html","text/html","200","OK","Indexable","","Midbrain Activation in Patna - RAJMIN ACADEMY","45","438","Midbrain Activation in Patna Call us at +91-92568-93044. Are you looking for the best midbrain activation franchise in Patna? If yes, then Rajmin Academy can provide you what you are lookinf for.","195","1228","Midbrain Activation in Patna, Midbrain franchise Midbrain Patna, Patna Midbrain academy, Midbrain training Patna ","113","MIDBRAIN ACTIVATION FRANCHISE IN Patna","38","MIDBRAIN ACTIVATION FRANCHISE IN PATNA","38","MIDBRAIN ACTIVATION METHODS INCLUDED IN OUR FRANCHISE PROGRAM","61","index, dofollow","","","","","","","","44953","891","17.852","2","","58","54","29.670","91","60","5","5","","","","","5815be39defdf9aa543d1c7867cf6e21","0.896","Thu, 12 Mar 2020 15:21:52 GMT","","","https://midbrainacademy.in/midbrain-activation-franchise-in-patna.html"
"https://midbrainacademy.in/js/jflickrfeed.js","application/javascript","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","1003","0","0.000","2","","0","0","0.000","0","0","0","0","","","","","","0.900","Wed, 11 Mar 2020 02:06:42 GMT","","","https://midbrainacademy.in/js/jflickrfeed.js"
"https://midbrainacademy.in/midbrain-activation-franchise-in-raipur.html","text/html","200","OK","Indexable","","Midbrain Activation in Raipur - RAJMIN ACADEMY","46","444","Midbrain Activation in Raipur, Call us at +91-92568-93044. Are you looking for the best midbrain activation franchise in Raipur? If yes, then Rajmin Academy can provide you what you are lookinf for.","198","1242","Midbrain Activation in raipur, Midbrain franchise Midbrain raipur, raipur Midbrain academy, Midbrain training raipur","116","MIDBRAIN ACTIVATION FRANCHISE IN RAIPUR","39","MIDBRAIN ACTIVATION FRANCHISE IN RAIPUR","39","MIDBRAIN ACTIVATION METHODS PROVIDED BY US","42","index, dofollow","","","","","","","","44480","849","17.480","2","","58","54","29.670","91","60","5","5","","","","","26598524f5fc687a392ab8c515585768","0.965","Sun, 15 Mar 2020 14:07:15 GMT","","","https://midbrainacademy.in/midbrain-activation-franchise-in-raipur.html"
"https://www.midbrainacademy.in/syllabus-pdf/rajmin-academy-vedic-maths-training-course.pdf","application/pdf","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","141301","0","0.000","2","","1","1","0.550","0","0","0","0","","","","","","0.959","Wed, 11 Mar 2020 02:06:42 GMT","","","https://www.midbrainacademy.in/syllabus-pdf/rajmin-academy-vedic-maths-training-course.pdf"
"https://midbrainacademy.in/dmit-franchise.html","text/html","200","OK","Indexable","","DMIT Franchise | Dmit Software - RAJMIN ACADEMY","47","480","Are you looking for the best DMIT Franchise, Dmit Software and its franchise? If yes, then this is the most appropriate place to be in. Call us at- +91-92568-93044","163","1016","","0","DMIT Franchise","14","BENEFITS OF DMIT TEST or DMIT Franchise in India:","49","Importance of Fingerprints and Brain Lobes","42","index, dofollow","","","","","","","","44426","739","16.918","2","","58","54","29.670","91","60","5","5","","","","","38e8644c907d8bd714cfcdbd0b723a21","0.914","Sun, 15 Mar 2020 14:57:12 GMT","","","https://midbrainacademy.in/dmit-franchise.html"
"https://midbrainacademy.in/images/home.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","784","0","0.000","2","","0","0","0.000","0","0","0","0","","","","","","0.940","Wed, 11 Mar 2020 02:06:42 GMT","","","https://midbrainacademy.in/images/home.png"
"https://www.midbrainacademy.in/blog/vedic-maths-franchise-chennai/index.html","text/html","404","Not Found","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","457","0","0.000","2","","1","1","0.550","0","0","0","0","","","","","","0.932","Mon, 13 Apr 2020 16:42:14 GMT","","","https://www.midbrainacademy.in/blog/vedic-maths-franchise-chennai/index.html"
"https://www.midbrainacademy.in/blog/dmit-franchise-in-chennai/index.html","text/html","404","Not Found","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","457","0","0.000","2","","1","1","0.550","0","0","0","0","","","","","","0.968","Mon, 13 Apr 2020 16:42:14 GMT","","","https://www.midbrainacademy.in/blog/dmit-franchise-in-chennai/index.html"
"https://midbrainacademy.in/midbrain-activation-franchise-in-bhopal.html","text/html","200","OK","Indexable","","Midbrain Activation in Bhopal - RAJMIN ACADEMY","46","447","Midbrain Activation in Bhopal, Call us at +91-92568-93044. Are you looking for the best midbrain activation franchise in Bhopal? If yes, then Rajmin Academy can provide you what you are lookinf for.","198","1246","Midbrain Activation in Bhopal, Midbrain franchise Midbrain Bhopal, Bhopal Midbrain academy, Midbrain training Bhopal","116","MIDBRAIN ACTIVATION FRANCHISE IN BHOPAL","39","MIDBRAIN ACTIVATION FRANCHISE IN Bhopal","39","MIDBRAIN ACTIVATION METHODS INCLUDED IN OUR FRANCHISE PROGRAM","61","index, dofollow","","","","","","","","44111","738","16.384","2","","58","54","29.670","91","60","5","5","","","","","2546dfb9ff01ad32987b3b3bedcfb037","0.941","Sun, 15 Mar 2020 14:23:44 GMT","","","https://midbrainacademy.in/midbrain-activation-franchise-in-bhopal.html"
"https://midbrainacademy.in/midbrain-activation-franchise-in-ranchi.html","text/html","200","OK","Indexable","","Midbrain Activation in Ranchi - RAJMIN ACADEMY","46","446","Midbrain Activation in Ranchi, Call us at +91-92568-93044. Are you looking for the best midbrain activation franchise in Ranchi? If yes, then Rajmin Academy can provide you what you are lookinf for.","198","1246","Midbrain Activation in Ranchi, Midbrain franchise Midbrain Ranchi, Ranchi Midbrain academy, Midbrain training Ranchi","116","MIDBRAIN ACTIVATION FRANCHISE IN RANCHI","39","MIDBRAIN ACTIVATION FRANCHISE IN RANCHI","39","Mid Brain Activation","20","index, dofollow","","","","","","","","44141","816","17.456","2","","58","54","29.670","91","60","5","5","","","","","7a05b475a790be53192ff087ddf2360a","0.938","Sun, 15 Mar 2020 14:16:34 GMT","","","https://midbrainacademy.in/midbrain-activation-franchise-in-ranchi.html"
"https://midbrainacademy.in/dermatoglyphics-multiple-intelligence-test.html","text/html","404","Not Found","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","457","0","0.000","2","","52","52","28.570","0","0","0","0","","","","","","0.952","Mon, 13 Apr 2020 16:42:14 GMT","","","https://midbrainacademy.in/dermatoglyphics-multiple-intelligence-test.html"
"https://midbrainacademy.in/js/jquery.flexslider-min.js","application/javascript","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","3005","0","0.000","2","","0","0","0.000","0","0","0","0","","","","","","0.917","Wed, 11 Mar 2020 02:06:42 GMT","","","https://midbrainacademy.in/js/jquery.flexslider-min.js"
"https://www.midbrainacademy.in/photo-gallery/14.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","259364","0","0.000","2","","1","1","0.550","0","0","0","0","","","","","","0.936","Wed, 11 Mar 2020 02:06:41 GMT","","","https://www.midbrainacademy.in/photo-gallery/14.jpg"
"https://www.midbrainacademy.in/photo-gallery/22.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","380295","0","0.000","2","","1","1","0.550","0","0","0","0","","","","","","0.942","Wed, 11 Mar 2020 02:06:41 GMT","","","https://www.midbrainacademy.in/photo-gallery/22.jpg"
"https://www.midbrainacademy.in/midbrain-activation-franchise-in-ranchi.php","text/html; charset=iso-8859-1","403","Forbidden","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","318","0","0.000","2","","18","18","9.890","0","0","0","0","","","","","","0.965","","","","https://www.midbrainacademy.in/midbrain-activation-franchise-in-ranchi.php"
"https://www.midbrainacademy.in/blog/best-time-enroll-kids-abacus-training/index.html","text/html","404","Not Found","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","457","0","0.000","2","","1","1","0.550","0","0","0","0","","","","","","0.927","Mon, 13 Apr 2020 16:42:14 GMT","","","https://www.midbrainacademy.in/blog/best-time-enroll-kids-abacus-training/index.html"
"https://midbrainacademy.in/faq.html","text/html","200","OK","Indexable","","FAQ-Frequently Asked Questions","30","295","Looking for best Frequently asked questions related to our training courses. Here you get. ","91","568","Ask Frequently Questions","24","FAQ's","5","","0","","0","index, dofollow","","","","","","","","47576","1324","21.798","2","","112","54","29.670","91","60","5","5","","","","","660d3d86186d941b3168cc46c6320983","0.940","Wed, 11 Mar 2020 02:06:42 GMT","","","https://midbrainacademy.in/faq.html"
"https://midbrainacademy.in/midbrain-activation-franchise-in-kolkata.html","text/html","200","OK","Indexable","","Midbrain Activation in Kolkata - RAJMIN ACADEMY","47","453","Midbrain Activation in Kolkata, Call us at +91-92568-93044. Are you looking for the best midbrain activation franchise in Kolkata? If yes, then Rajmin Academy can provide you what you are lookinf for.","200","1252","Midbrain Activation in Kolkata, Midbrain franchise Midbrain Kolkata, Kolkata Midbrain academy, Midbrain training Kolkata","120","MIDBRAIN ACTIVATION FRANCHISE IN KOLKATA","40","MIDBRAIN ACTIVATION FRANCHISE IN Kolkata","40","MIDBRAIN ACTIVATION METHODS INCLUDED IN OUR FRANCHISE PROGRAM","61","index, dofollow","","","","","","","","44130","738","16.400","2","","58","54","29.670","91","60","5","5","","","","","426df5787e75b2e232169bc75ad27e19","0.981","Sun, 15 Mar 2020 14:28:09 GMT","","","https://midbrainacademy.in/midbrain-activation-franchise-in-kolkata.html"
"https://midbrainacademy.in/midbrain-activation-franchise-in-uttar-pradesh.html","text/html","200","OK","Indexable","","Midbrian Activation Franchise Cost in Uttar Pradesh","51","451","People from Uttar Pradesh easily open their own midbrain activation academy with he help of rajmin Academy. We offer the low cost midbrain activation franchise in UP Call 9256893044 now.","186","1192","","0","Midbrain Activation for enlarging your Thinking Capacity","56","Midbrain Activation for enlarging your Thinking Capacity","56","What is Midbrain Activation?","28","index, dofollow","","","","","","","","42927","587","14.718","2","","58","54","29.670","91","60","5","5","","","","","d6b5526c152f489ff12a37b4af7a9430","0.929","Sun, 15 Mar 2020 14:30:30 GMT","","","https://midbrainacademy.in/midbrain-activation-franchise-in-uttar-pradesh.html"
"https://midbrainacademy.in/css/style.css","text/css","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","0","0","0.000","2","","0","0","0.000","0","0","0","0","","","","","","0.951","Wed, 11 Mar 2020 02:06:42 GMT","","","https://midbrainacademy.in/css/style.css"
"https://midbrainacademy.in/benefits-of-mid-brain-activation.html","text/html","200","OK","Indexable","","Main Benefits of Midbrain Activation | Midbrain Activation Exercise","67","577","Midbrain Activation Exercises Benefits - From this page, you will know the all the details about the midbrain activation and benefits of the midbrain activation exercise.","170","1036","midbrain activation exercises, midbrain activation exercises for kids, midbrain exercises for adults.","101","BENEFITS OF MIDBRAIN ACTIVATION","31","BENEFITS OF MIDBRAIN ACTIVATION Exercises for Adults and Kids","61","BENEFITS OF MIDBRAIN ACTIVATION Exercises","41","index, dofollow","","","","","","","","45663","829","17.273","2","","58","54","29.670","91","60","5","5","","","","","2414a1ac2cf5c1d84a5df9387f99aa8a","0.874","Sun, 15 Mar 2020 14:45:23 GMT","","","https://midbrainacademy.in/benefits-of-mid-brain-activation.html"
"https://midbrainacademy.in/what-is-midbrain-activation.html","text/html","200","OK","Indexable","","What is Midbrain Activation","27","237","Interested to know the all the information related to midbrain activation and its techniques then you can get it from here.","123","750","","0","The good that lies behind Midbrain Activation","45","The good that lies behind Midbrain Activation","45","MidBrainAcademy","15","index, dofollow","","","","","","","","43788","728","16.136","2","","58","54","29.670","91","60","5","5","","","","","90215dea50cd22f620ff19b5e267c5e4","0.936","Wed, 11 Mar 2020 02:06:41 GMT","","","https://midbrainacademy.in/what-is-midbrain-activation.html"
"https://midbrainacademy.in/js/twitter/jquery.tweet.min.js","application/javascript","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","3008","0","0.000","2","","0","0","0.000","0","0","0","0","","","","","","0.994","Wed, 11 Mar 2020 02:06:42 GMT","","","https://midbrainacademy.in/js/twitter/jquery.tweet.min.js"
"https://midbrainacademy.in/midbrain-activation-franchise-in-haryana.html","text/html","200","OK","Indexable","","Midbrain Activation Franchise Cost in Haryana","45","402","Are you from Haryana and want to start your own mid brain activation franchise then you can easily Call 9256893044 rajmin Academy. We provide the low cost franchise that you can afford it.","188","1196","","0","MIDBRAIN ACTIVATION FRANCHISE HARYANA","37","MIDBRAIN ACTIVATION FRANCHISE HARYANA","37","","0","index, dofollow","","","","","","","","45168","868","18.183","2","","58","54","29.670","91","60","5","5","","","","","ba8f9d4a916380c1d34fcc275e4d9030","0.892","Sun, 15 Mar 2020 14:17:42 GMT","","","https://midbrainacademy.in/midbrain-activation-franchise-in-haryana.html"
"https://midbrainacademy.in/css/settings.css","text/css","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","4316","0","0.000","2","","0","0","0.000","0","0","0","0","","","","","","0.900","Wed, 11 Mar 2020 02:06:42 GMT","","","https://midbrainacademy.in/css/settings.css"
"https://midbrainacademy.in/js/zap.js","application/javascript","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","0","0","0.000","2","","0","0","0.000","0","0","0","0","","","","","","0.927","Wed, 11 Mar 2020 02:06:42 GMT","","","https://midbrainacademy.in/js/zap.js"
"https://www.midbrainacademy.in/photo-gallery/thum/22.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","68255","0","0.000","2","","0","0","0.000","0","0","0","0","","","","","","0.988","Wed, 11 Mar 2020 02:06:41 GMT","","","https://www.midbrainacademy.in/photo-gallery/thum/22.jpg"
"https://midbrainacademy.in/css/shortcodes.css","text/css","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","12817","0","0.000","2","","0","0","0.000","0","0","0","0","","","","","","0.943","Wed, 11 Mar 2020 02:06:42 GMT","","","https://midbrainacademy.in/css/shortcodes.css"
"https://midbrainacademy.in/css/prettyPhoto.css","text/css","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","3951","0","0.000","2","","0","0","0.000","0","0","0","0","","","","","","0.896","Wed, 11 Mar 2020 02:06:42 GMT","","","https://midbrainacademy.in/css/prettyPhoto.css"
"https://www.midbrainacademy.in/syllabus-pdf/syllabus-for-calligraphy.pdf","application/pdf","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","167875","0","0.000","2","","1","1","0.550","0","0","0","0","","","","","","0.932","Wed, 11 Mar 2020 02:06:42 GMT","","","https://www.midbrainacademy.in/syllabus-pdf/syllabus-for-calligraphy.pdf"
"https://midbrainacademy.in/terms-and-conditions.html","text/html","200","OK","Indexable","","Terms and Conditions","20","191","Your use of www.midbrainacademy.in (henceforth referred to as �The website�) will be governed by the terms and conditions, along with all other terms and legal notices located on www.midbrainacademy.in ","202","1299","","0","Disclaimer","10","","0","","0","index, dofollow","","","","","","","","43994","742","17.031","2","","58","54","29.670","91","60","5","5","","","","","b9d2886de102e33a860e68660277d2b8","0.931","Wed, 11 Mar 2020 02:06:42 GMT","","","https://midbrainacademy.in/terms-and-conditions.html"
"https://midbrainacademy.in/Types-of-Franchise.html","text/html","200","OK","Indexable","","Types of Franchise","18","168","There are five type of FRANCHISE, SCHOOL FRANCHISE, UNIT FRANCHISE,MASTER FRANCHISE,REGIONAL FRANCHISE,NATIONAL FRANCHISE","121","932","Types of Franchise","18","Types of Franchise","18","","0","","0","index, dofollow","","","","","","","","42168","263","10.432","2","","114","54","29.670","91","60","5","5","","","","","6ae7bdd26884471ebe38097eb15577d1","0.976","Wed, 11 Mar 2020 02:06:41 GMT","","","https://midbrainacademy.in/Types-of-Franchise.html"
"https://midbrainacademy.in/midbrain-activation-franchise-in-delhi.html","text/html","200","OK","Indexable","","Midbrain Activation Franchise Cost in Delhi","43","372","Midbrain Activation in Delhi - Call 9256893044 to Get the reliable franchise of midbrain activation in Delhi along with all study material and other things from the Rajmin Academy. Just visit & start franchise today.","216","1319","Midbrain Activation Delhi, Midbrain franchise Delhi, Delhi Midbrain academy, Midbrain training Delhi ","101","MID BRAIN ACTIVATION FRANCHISE DELHI","36","MID BRAIN ACTIVATION FRANCHISE DELHI","36","OUR MISSION","11","index, dofollow","","","","","","","","43795","622","14.943","2","","58","54","29.670","91","60","5","5","","","","","51f4ce4b82e031583e9b1b531a137452","0.893","Sun, 15 Mar 2020 14:21:35 GMT","","","https://midbrainacademy.in/midbrain-activation-franchise-in-delhi.html"
"https://www.midbrainacademy.in/blog/abacus-franchise-mp/index.html","text/html","404","Not Found","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","457","0","0.000","2","","1","1","0.550","0","0","0","0","","","","","","0.943","Mon, 13 Apr 2020 16:42:14 GMT","","","https://www.midbrainacademy.in/blog/abacus-franchise-mp/index.html"
"https://www.midbrainacademy.in/syllabus-pdf/dmit-training-syllabus.pdf","application/pdf","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","282462","0","0.000","2","","1","1","0.550","0","0","0","0","","","","","","0.898","Wed, 11 Mar 2020 02:06:42 GMT","","","https://www.midbrainacademy.in/syllabus-pdf/dmit-training-syllabus.pdf"
"https://midbrainacademy.in/css/flexslider.css","text/css","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","1597","0","0.000","2","","0","0","0.000","0","0","0","0","","","","","","0.940","Wed, 11 Mar 2020 02:06:42 GMT","","","https://midbrainacademy.in/css/flexslider.css"
"http://midbrainacademy.in/","text/html","200","OK","Indexable","","Midbrain Activation Franchise | Best Mid Brain Course Training India","68","595","Midbrain Activation Franchise - Midbrain activation training Course Fee & cost varies from franchise business to business. Call 9256893044 for Mid brain franchise.","163","1027","Midbrain academy in india, Midbrain academy, midbrain activation academy, Midbrain activation center, midbrain activation, Midbrain activation Training course","158","TESTIMONIALS","12","","0","","0","Index,Dofollow","","","","","","","","63413","1285","16.913","2","","22","19","10.440","103","71","8","7","","","","","1879783c5c8280deb5aeaccb6f803442","0.630","Wed, 13 May 2020 11:20:56 GMT","","","http://midbrainacademy.in/"
"https://midbrainacademy.in/js/jquery-easing-1.3.js","application/javascript","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","850","0","0.000","2","","0","0","0.000","0","0","0","0","","","","","","0.917","Wed, 11 Mar 2020 02:06:42 GMT","","","https://midbrainacademy.in/js/jquery-easing-1.3.js"
"https://www.midbrainacademy.in/blog/nlp-training-franchise-chandigarh/index.html","text/html","404","Not Found","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","457","0","0.000","2","","1","1","0.550","0","0","0","0","","","","","","0.944","Mon, 13 Apr 2020 16:42:14 GMT","","","https://www.midbrainacademy.in/blog/nlp-training-franchise-chandigarh/index.html"
"https://www.midbrainacademy.in/midbrain-activation-franchise-in-jamshedpur.php","text/html; charset=iso-8859-1","403","Forbidden","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","318","0","0.000","2","","18","18","9.890","0","0","0","0","","","","","","0.949","","","","https://www.midbrainacademy.in/midbrain-activation-franchise-in-jamshedpur.php"
"https://midbrainacademy.in/ajax.googleapis.com/ajax/libs/jqueryui/1.11.3/jquery-ui.min.js","application/javascript","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","0","0","0.000","2","","0","0","0.000","0","0","0","0","","","","","","0.922","Wed, 11 Mar 2020 02:06:41 GMT","","","https://midbrainacademy.in/ajax.googleapis.com/ajax/libs/jqueryui/1.11.3/jquery-ui.min.js"
"https://www.midbrainacademy.in/blog/vedic-math-techniques/index.html","text/html","404","Not Found","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","457","0","0.000","2","","1","1","0.550","0","0","0","0","","","","","","0.936","Mon, 13 Apr 2020 16:42:14 GMT","","","https://www.midbrainacademy.in/blog/vedic-math-techniques/index.html"
"https://www.midbrainacademy.in/dermatoglyphics-multiple-intelligence-test.html","text/html","404","Not Found","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","457","0","0.000","2","","70","70","38.460","0","0","0","0","","","","","","0.913","Mon, 13 Apr 2020 16:42:14 GMT","","","https://www.midbrainacademy.in/dermatoglyphics-multiple-intelligence-test.html"
"https://midbrainacademy.in/midbrain-activation-franchise-in-jamshedpur.html","text/html","200","OK","Indexable","","Midbrain Activation in Jamshedpur - RAJMIN ACADEMY","50","494","Midbrain Activation in Jamshedpur, Call us at +91-92568-93044. Are you looking for the best midbrain activation franchise in Jamshedpur? If yes, then Rajmin Academy can provide you what you are lookinf for.","206","1312","Midbrain Activation in Jamshedpur, Midbrain franchise Midbrain Jamshedpur, Jamshedpur Midbrain academy, Jamshedpur training Cuttack","131","MIDBRAIN ACTIVATION FRANCHISE IN JAMSHEDPUR","43","MIDBRAIN ACTIVATION FRANCHISE IN Jamshedpur","43","Scope For Midbrain Activation In Jamshedpur","43","index, dofollow","","","","","","","","44462","812","17.278","2","","58","54","29.670","91","60","5","5","","","","","7fff272b164fab1c8b0e995fd467d17a","0.918","Sun, 15 Mar 2020 14:15:45 GMT","","","https://midbrainacademy.in/midbrain-activation-franchise-in-jamshedpur.html"
"https://midbrainacademy.in/js/layerslider.transitions.js","application/javascript","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","3370","0","0.000","2","","0","0","0.000","0","0","0","0","","","","","","0.938","Wed, 11 Mar 2020 02:06:42 GMT","","","https://midbrainacademy.in/js/layerslider.transitions.js"
"https://www.midbrainacademy.in/midbrain-activation-franchise-in-kanpur.php","text/html; charset=iso-8859-1","403","Forbidden","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","318","0","0.000","2","","18","18","9.890","0","0","0","0","","","","","","0.949","","","","https://www.midbrainacademy.in/midbrain-activation-franchise-in-kanpur.php"
"https://www.midbrainacademy.in/midbrain-activation-franchise-in-faridabad.php","text/html; charset=iso-8859-1","403","Forbidden","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","318","0","0.000","2","","18","18","9.890","0","0","0","0","","","","","","0.917","","","","https://www.midbrainacademy.in/midbrain-activation-franchise-in-faridabad.php"
"https://www.midbrainacademy.in/images/Franchise-%20Opportunities.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","33657","0","0.000","2","","0","0","0.000","0","0","0","0","","","","","","0.994","Wed, 11 Mar 2020 02:06:42 GMT","","","https://www.midbrainacademy.in/images/Franchise-%20Opportunities.jpg"
